text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,,,
RT @NFIDvaccines: Senior Life: Did you know #influenza complications can include heart attack and stroke? https://t.co/cDzn7f21K6 #GetVacci…,FALSE,0,NA,3/3/2019 21:31,FALSE,NA,1.10232E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",sbdrysdale,2,TRUE,FALSE,NA,NA,,,
"RT @rtehrani: Georgia, Atlanta get insurance against cyber attacks https://t.co/bw8J35Vywj

#Cybersecurity #cybercrime #cyberattacks #hacke…",FALSE,0,NA,3/3/2019 21:26,FALSE,NA,1.10232E+18,NA,"<a href=\https://www.facebook.com/groups/260716094423282/\"" rel=\""nofollow\"">ShadyBot</a>""",ShadetheDj,11,TRUE,FALSE,NA,NA,,,
6 Days on and i’m still ill with #flu what the hell is this flu strain? Super strength Flu? Jeez it’s knocked me fo… https://t.co/0AsjkXnEYn,FALSE,0,NA,3/3/2019 21:26,TRUE,NA,1.10232E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",KirstySmith2012,0,FALSE,FALSE,NA,NA,,,
"RT @FitnessHealth4y: How to cure acid reflux naturally https://t.co/3NaUcBj5R4 

#acidreflux #heartburn #ibs #constipation #weightloss #ulc…",FALSE,0,NA,3/3/2019 21:20,FALSE,NA,1.10232E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",FitnessBody4y,25,TRUE,FALSE,NA,NA,,,
"RT @FitnessHealth4y: How to cure acid reflux naturally https://t.co/3NaUcBj5R4 

#acidreflux #heartburn #ulcer #diet #stomachache #diarrhea…",FALSE,0,NA,3/3/2019 21:17,FALSE,NA,1.10232E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",FitnessHealth4y,7,TRUE,FALSE,NA,NA,,,
"RT @FitnessHealth4y: How to cure acid reflux naturally https://t.co/3NaUcBj5R4 

#acidreflux #heartburn #ibs #constipation #weightloss #ulc…",FALSE,0,NA,3/3/2019 21:17,FALSE,NA,1.10232E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",FitnessHealth4y,25,TRUE,FALSE,NA,NA,,,
Today’s episode of fun with breathing treatments and #pneumonia sucks is real this time... not that the others were… https://t.co/RKGlUOZFwS,FALSE,2,NA,3/3/2019 21:12,TRUE,NA,1.10232E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",KCJohnstonReads,0,FALSE,FALSE,NA,NA,,,
This is sad...North Jersey infant is third child to die from #flu this season.  https://t.co/95K0sZlofI,FALSE,0,NA,3/3/2019 21:10,FALSE,NA,1.10232E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",SterileSpace,0,FALSE,FALSE,NA,NA,,,
"My household is down...this flu or whatever this is, is truly wild. My cousin summed it up: feel like you been hit… https://t.co/NUp7XgpBmK",FALSE,0,NA,3/3/2019 21:05,TRUE,NA,1.10231E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",sweetcincylove,0,FALSE,FALSE,NA,NA,,,
"RT @p_openshaw: Some CD8 T cells see not only all #Influenza A strains, but #flu B and even C #Virus. Raises new hope for #universal flu #v…",FALSE,0,NA,3/3/2019 21:02,FALSE,NA,1.10231E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",yassin_elfaki,13,TRUE,FALSE,NA,NA,,,
RT @AmeshAA: “Health officials continue to label recent #flu activity as ‘widespread’ and ‘higher than epidemic thresholds’” https://t.co/s…,FALSE,0,NA,3/3/2019 21:00,FALSE,NA,1.10231E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",KhalidDewan5,2,TRUE,FALSE,NA,NA,,,
RT @AmeshAA: “Health officials continue to label recent #flu activity as ‘widespread’ and ‘higher than epidemic thresholds’” https://t.co/s…,FALSE,0,NA,3/3/2019 21:00,FALSE,NA,1.10231E+18,NA,"<a href=\http://www.samruston.co.uk\"" rel=\""nofollow\"">Flamingo for Android</a>""",H7N9Influenza,2,TRUE,FALSE,NA,NA,,,
"Elderberry shown to reduce illness https://t.co/YuzADQniO6     

TRY these sugar free immune support shots w/ elder… https://t.co/DtsR4vJNJ7",FALSE,3,NA,3/3/2019 20:55,TRUE,NA,1.10231E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Unbeelievable,1,FALSE,FALSE,NA,NA,,,
The embodiment of #murphyslaw = #aircast + #flu + #7monthspregnant #goingonvacation #ugh @ Bloor West Village https://t.co/mvSuo1lztk,FALSE,0,NA,3/3/2019 20:52,FALSE,NA,1.10231E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",AlexHarrisRN,0,FALSE,FALSE,-79.4775,43.6508,,,
"RT @ViraBurnayeva: Animal #STUDY: #Flu #Vaccine Enhances Colonization of STREP &amp; STAPH Bacteria

https://t.co/oCxd7PVX6j

#LearnTheRisk #va…",FALSE,0,NA,3/3/2019 20:48,FALSE,NA,1.10231E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",silkmeadow,6,TRUE,FALSE,NA,NA,,,
Trying to clean around this little sickie poo.  Poor kiddo <U+0001F625>   At least the animals are on watch. Good little careg… https://t.co/FanQiRFodm,FALSE,0,NA,3/3/2019 20:46,TRUE,NA,1.10231E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",AubreyWygralak,0,FALSE,FALSE,-88.16058,44.6342799,,,
"RT @rtehrani: Cybersecurity companies look to artificial intelligence as they struggle to find human workers https://t.co/Njs9Tz29bc

#Cybe…",FALSE,0,NA,3/3/2019 20:43,FALSE,NA,1.10231E+18,NA,"<a href=\https://www.facebook.com/groups/260716094423282/\"" rel=\""nofollow\"">ShadyBot</a>""",ShadetheDj,10,TRUE,FALSE,NA,NA,,,
How to protect yourself against #Phishing emails | #CyberAttacks #Malware #Office365 #Protection #Spearphishing… https://t.co/n7AvY752HU,FALSE,0,NA,3/3/2019 20:42,TRUE,NA,1.10231E+18,NA,"<a href=\https://gopher.co.uk\"" rel=\""nofollow\"">Gopher Website</a>""",GopherSupportUK,0,FALSE,FALSE,NA,NA,,,
"RT @ajvirus1: Join my community to follow my days <U+0001F440><U+0001F449>@ajvirus1
#linux #kalilinux #ajvirus #os #ubuntu #hacker #whatis #technology #technical…",FALSE,0,NA,3/3/2019 20:33,FALSE,NA,1.10231E+18,NA,"<a href=\https://ho.com\"" rel=\""nofollow\"">auto is the only way it can be </a>""",sectest9,6,TRUE,FALSE,NA,NA,,,
RT @ViraBurnayeva: #STUDY: Prevention of #Influenza Episodes with #Colostrum Compared with #Vaccination in Healthy &amp; High-Risk Cardiovascul…,FALSE,0,NA,3/3/2019 20:32,FALSE,NA,1.10231E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",hologramheal,2,TRUE,FALSE,NA,NA,,,
"<U+0001F4E3> Gizmo of the Week! <U+0001F4E3> It's flu season <U+0001F927> so after you wash your hands, fire up your computer, and learn more about… https://t.co/C2m68tmTpT",FALSE,0,NA,3/3/2019 20:30,TRUE,NA,1.10231E+18,NA,"<a href=\https://www.oktopost.com\"" rel=\""nofollow\"">Oktopost</a>""",ExploreLearning,0,FALSE,FALSE,NA,NA,,,
"A 26-year-old from Richmond, Virginia, recently made the news when she was apparently successfully treated for a… https://t.co/urz5RPGzd0",FALSE,0,NA,3/3/2019 20:30,TRUE,NA,1.10231E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",parma_report,0,FALSE,FALSE,NA,NA,,,
"RT @ajvirus1: Join my community to follow my days <U+0001F440><U+0001F449>@ajvirus1
#linux #kalilinux #ajvirus #os #ubuntu #hacker #whatis #technology #technical…",FALSE,0,NA,3/3/2019 20:28,FALSE,NA,1.1023E+18,NA,"<a href=\https://www.facebook.com/groups/260716094423282/\"" rel=\""nofollow\"">ShadyBot</a>""",ShadetheDj,6,TRUE,FALSE,NA,NA,,,
WATCH: Draft prospect Quinnen Williams is faster than NFC West QBs https://t.co/MyuOoELuH7 via @cards_wire     Our… https://t.co/5eXTuV3vqQ,FALSE,3,NA,3/3/2019 20:25,TRUE,NA,1.1023E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",outlandtrophy,0,FALSE,FALSE,NA,NA,,,
"RT @SpyData_: Strelka - Scanning Files At Scale With Python And ZeroMQ

#SpyData #Hackers #CyberWar #Cybercrime #DeepWeb #DarkWeb #Virus #I…",FALSE,0,NA,3/3/2019 20:23,FALSE,NA,1.1023E+18,NA,"<a href=\https://www.facebook.com/groups/260716094423282/\"" rel=\""nofollow\"">ShadyBot</a>""",ShadetheDj,7,TRUE,FALSE,NA,NA,,,
#STUDY: Prevention of #Influenza Episodes with #Colostrum Compared with #Vaccination in Healthy &amp; High-Risk Cardiov… https://t.co/GnywkLVNDD,FALSE,3,NA,3/3/2019 20:22,TRUE,NA,1.1023E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,2,FALSE,FALSE,NA,NA,,,
RT @abtassociates: How do we #FightFlu? The best way we know how: conducting solid research. We strive to improve #flu prevention strategie…,FALSE,0,NA,3/3/2019 20:19,FALSE,NA,1.1023E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",abravo3112,2,TRUE,FALSE,NA,NA,,,
A room full of healthy people at Summit Urgent Care &amp; I'm coughing up aliens standing outside bc all the seats are… https://t.co/DBSqztNb16,FALSE,0,NA,3/3/2019 20:18,TRUE,NA,1.1023E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Heather76103286,0,FALSE,FALSE,NA,NA,,,
The #FLU hit us hard this year!  Did your family get the flu yet?  Learn how to manage your way through the flu and… https://t.co/BP2xoKZW7b,FALSE,0,NA,3/3/2019 20:10,TRUE,NA,1.1023E+18,NA,"<a href=\https://recurpost.com\"" rel=\""nofollow\"">RecurPost - Social Scheduler App</a>""",MommysPlaybook,0,FALSE,FALSE,NA,NA,,,
"RT @ViraBurnayeva: Animal #STUDY: #Flu #Vaccine Enhances Colonization of STREP &amp; STAPH Bacteria

https://t.co/oCxd7PVX6j

#LearnTheRisk #va…",FALSE,0,NA,3/3/2019 20:09,FALSE,NA,1.1023E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",EloaDoner,6,TRUE,FALSE,NA,NA,,,
RT @outlandtrophy: Our 2018 @outlandtrophy recipient. #FightFlu and @NFIDvaccines. https://t.co/laJKWFaizV,FALSE,0,NA,3/3/2019 20:09,FALSE,NA,1.1023E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",TheFWAA,5,TRUE,FALSE,NA,NA,,,
"RT @ViraBurnayeva: Animal #STUDY: #Flu #Vaccine Enhances Colonization of STREP &amp; STAPH Bacteria

https://t.co/oCxd7PVX6j

#LearnTheRisk #va…",FALSE,0,NA,3/3/2019 20:06,FALSE,NA,1.1023E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",NGampert,6,TRUE,FALSE,NA,NA,,,
"RT @p_openshaw: Some CD8 T cells see not only all #Influenza A strains, but #flu B and even C #Virus. Raises new hope for #universal flu #v…",FALSE,0,NA,3/3/2019 20:05,FALSE,NA,1.1023E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",maini_lab,13,TRUE,FALSE,NA,NA,,,
RT @cymrocamden: A #virology based cartoon in @guardian today #influenza #virology #microbiology #Influencer https://t.co/wyvEjuWm0Y,FALSE,0,NA,3/3/2019 20:03,FALSE,NA,1.1023E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",jwroberts42,10,TRUE,FALSE,NA,NA,,,
RT @DavidBratusa: #DeepOnion offers you to register and verify documents online using advanced blockchain-based cryptographic hashing techn…,FALSE,0,NA,3/3/2019 19:59,FALSE,NA,1.1023E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",ceredigionman,50,TRUE,FALSE,NA,NA,,,
RT @nanopore: We are pleased to say that @keithdurkin will be speaking at our Antwerp Nanopore Day! His talk will cover a new technique dev…,FALSE,0,NA,3/3/2019 19:52,FALSE,NA,1.1023E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Jkroonen,8,TRUE,FALSE,NA,NA,,,
"RT @ViraBurnayeva: Animal #STUDY: #Flu #Vaccine Enhances Colonization of STREP &amp; STAPH Bacteria

https://t.co/oCxd7PVX6j

#LearnTheRisk #va…",FALSE,0,NA,3/3/2019 19:51,FALSE,NA,1.1023E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",svagdis,6,TRUE,FALSE,NA,NA,,,
RT @Renovation_Tea: Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #…,FALSE,0,NA,3/3/2019 19:49,FALSE,NA,1.10229E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",Crypto_Dak,1,TRUE,FALSE,NA,NA,,,
"RT @LivingSafely: #Pneumonia kills more kids than AIDS and Malaria combined. This March, help us defeat this diseas… https://t.co/R9pFITTsL2",FALSE,0,NA,3/3/2019 19:45,TRUE,NA,1.10229E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",LS_Disasters,0,FALSE,FALSE,NA,NA,,,
"RT @INFJPhD: This has been the worst cold &amp; flu season ever, I swear. Agony. Strep twice, healdcolds, flu, sinus infections, you name it...…",FALSE,0,NA,3/3/2019 19:44,FALSE,NA,1.10229E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",whartonesque,4,TRUE,FALSE,NA,NA,,,
"RT @INFJPhD: This has been the worst cold &amp; flu season ever, I swear. Agony. Strep twice, healdcolds, flu, sinus infections, you name it...…",FALSE,0,NA,3/3/2019 19:43,FALSE,NA,1.10229E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",IIntuiter,4,TRUE,FALSE,NA,NA,,,
RT @LivingSafely: Join the global fight against #Pneumonia this March. Help us defeat this child-killing disease: https://t.co/B7PQZUn1AX,FALSE,0,NA,3/3/2019 19:40,FALSE,NA,1.10229E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",LS_Health,0,FALSE,FALSE,NA,NA,,,
"Encore weekend is still on: https://t.co/6opGhlDVIL
Immune protective protocols on how to stop #commoncold, #flu an… https://t.co/ss4lKmcZxD",FALSE,1,MonikaKovacs,3/3/2019 19:39,TRUE,1.10229E+18,1.10229E+18,10793912,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",MonikaKovacs,0,FALSE,FALSE,NA,NA,,,
"RT @ViraBurnayeva: Animal #STUDY: #Flu #Vaccine Enhances Colonization of STREP &amp; STAPH Bacteria

https://t.co/oCxd7PVX6j

#LearnTheRisk #va…",FALSE,0,NA,3/3/2019 19:38,FALSE,NA,1.10229E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",hologramheal,6,TRUE,FALSE,NA,NA,,,
"RT @ViraBurnayeva: Animal #STUDY: #Flu #Vaccine Enhances Colonization of STREP &amp; STAPH Bacteria

https://t.co/oCxd7PVX6j

#LearnTheRisk #va…",FALSE,0,NA,3/3/2019 19:37,FALSE,NA,1.10229E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Sarah_Q_Smithy,6,TRUE,FALSE,NA,NA,,,
First Evidence of Tomato Yellow Leaf Curl #Virus -Israel IS76 Recombinant Isolates Associated with Severe Yellow Le… https://t.co/g5OU4vBpYe,FALSE,12,NA,3/3/2019 19:37,TRUE,NA,1.10229E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Mregule,3,FALSE,FALSE,NA,NA,,,
RT @CollChris: Done! Closed my Amazon acct. Am no longer @Amazon for censoring #books films Pharma doesn't like. Drs nurses sellouts to Ind…,FALSE,0,NA,3/3/2019 19:37,FALSE,NA,1.10229E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",desk_in_corner,6,TRUE,FALSE,NA,NA,,,
"RT @famfightflu: Laura Scott served as our ED until her passing on 3/3/15. Her love and support helped our families through our grief, whil…",FALSE,0,NA,3/3/2019 19:37,FALSE,NA,1.10229E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",careykaska,3,TRUE,FALSE,NA,NA,,,
RT @LivingSafely: Join the global fight against #Pneumonia this March. Help us defeat this child-killing disease: https://t.co/T9GTYih5dT,FALSE,0,NA,3/3/2019 19:35,FALSE,NA,1.10229E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",LS_Travel,0,FALSE,FALSE,NA,NA,,,
"Think you're keeping your hands clean this cold and flu season? If you use Dial Complete Liquid Hand Soap, maybe no… https://t.co/pyjW4wcDfP",FALSE,0,NA,3/3/2019 19:35,TRUE,NA,1.10229E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",AngeionGroup,0,FALSE,FALSE,NA,NA,,,
"Animal #STUDY: #Flu #Vaccine Enhances Colonization of STREP &amp; STAPH Bacteria

https://t.co/oCxd7PVX6j… https://t.co/gMeIRWbz6l",FALSE,4,NA,3/3/2019 19:31,TRUE,NA,1.10229E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,6,FALSE,FALSE,NA,NA,,,
Health News: Join the global fight against #Pneumonia this March. Help us defeat this child-killing disease: https://t.co/VT3UilAvDk,FALSE,0,NA,3/3/2019 19:30,FALSE,NA,1.10229E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",LivingSafely,0,FALSE,FALSE,NA,NA,,,
"RT @SepsisHeroes: #Influenza can lead to #pneumonia so if your cough worsens or doesn't go away, see your doctor or nurse practitioner as s…",FALSE,0,NA,3/3/2019 19:21,FALSE,NA,1.10229E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",SepsisW,14,TRUE,FALSE,NA,NA,,,
RT @rocdeeperclean: #Disinfecting vs. #Cleaning. There IS a difference! #janitorialservce #officecleaning #dirty #flu https://t.co/LTh7FsG6…,FALSE,0,NA,3/3/2019 19:20,FALSE,NA,1.10229E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",OfficePro5,1,TRUE,FALSE,NA,NA,,,
Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifyi… https://t.co/7rdLgCoVos,FALSE,1,NA,3/3/2019 19:15,TRUE,NA,1.10229E+18,NA,"<a href=\https://postcron.com\"" rel=\""nofollow\"">Postcron App</a>""",Renovation_Tea,1,FALSE,FALSE,NA,NA,,,
16. The different treatments for #influenza are summarized in the December issue of #EMpractice. #EBMedicine Source… https://t.co/1nwj0g1JTW,FALSE,0,NA,3/3/2019 19:15,TRUE,NA,1.10229E+18,NA,"<a href=\https://www.semrush.com/\"" rel=\""nofollow\"">SEMrush Social Media Tool</a>""",EBmedicine,0,FALSE,FALSE,NA,NA,,,
"Gallium alloys are used in thermometers as an alternative to mercury. Study, quiz and learn all 118 #elements of th… https://t.co/W9EQhN9FcH",FALSE,0,NA,3/3/2019 19:15,TRUE,NA,1.10229E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",ElementsTrivia,0,FALSE,FALSE,NA,NA,,,
"RT @INFJPhD: This has been the worst cold &amp; flu season ever, I swear. Agony. Strep twice, healdcolds, flu, sinus infections, you name it...…",FALSE,0,NA,3/3/2019 19:14,FALSE,NA,1.10229E+18,NA,"<a href=\http://www.twitter.com\"" rel=\""nofollow\"">proxhawk</a>""",proxhawk,4,TRUE,FALSE,NA,NA,,,
“It could be a very powerful and useful #virus for investigators interested in using #genetherapy to improve… https://t.co/1laCaV3K3U,FALSE,1,NA,3/3/2019 19:14,TRUE,NA,1.10229E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",IRPatNIH,2,FALSE,FALSE,NA,NA,,,
"#Flu catched me yesterday and I didn´t feel well..so OUT @Twitter for today...good night, guys and see you tomorrow!",FALSE,2,NA,3/3/2019 19:13,FALSE,NA,1.10229E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Sarayatennis,0,FALSE,FALSE,NA,NA,,,
I’m coughing up a lung up watching @Netflix comedians. Worth it. #flu,FALSE,0,NA,3/3/2019 19:07,FALSE,NA,1.10228E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ashrawilk,0,FALSE,FALSE,NA,NA,,,
RT @MichelleRafter: The influenza A strain going around is serious business. It landed my 82 y o dad in the hospital despite him having got…,FALSE,0,NA,3/3/2019 19:05,FALSE,NA,1.10228E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",landguppy,1,TRUE,FALSE,NA,NA,,,
"This has been the worst cold &amp; flu season ever, I swear. Agony. Strep twice, healdcolds, flu, sinus infections, you… https://t.co/8kxfnDob83",FALSE,14,NA,3/3/2019 18:57,TRUE,NA,1.10228E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",INFJPhD,4,FALSE,FALSE,NA,NA,,,
"[6 TIPS TO PREVENTING COLDS AND THE FLU] #cold #flu RT 
 https://t.co/xuIBiXYlBj https://t.co/tYISe5QaLp",FALSE,0,NA,3/3/2019 18:54,FALSE,NA,1.10228E+18,NA,"<a href=\https://www.socialoomph.com\"" rel=\""nofollow\"">SocialOomph</a>""",MenoClinic,0,FALSE,FALSE,NA,NA,,,
The influenza A strain going around is serious business. It landed my 82 y o dad in the hospital despite him having… https://t.co/BGEqQkfcn3,FALSE,2,NA,3/3/2019 18:53,TRUE,NA,1.10228E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",MichelleRafter,1,FALSE,FALSE,NA,NA,,,
"RT @LoveBling6: Alert! Another acct sending same link #Worm #Virus!   #BeCarefulWhoYouFollow! 
#DeepState #Lastditcheffort! 
@AlecCurrier #…",FALSE,0,NA,3/3/2019 18:47,FALSE,NA,1.10228E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",_MariaBetty,9,TRUE,FALSE,NA,NA,,,
#Moms and #dads.... don't make this mistake: ALWAYS use the dosing device that comes with your child's medicine… https://t.co/MSzJ6Y2fV5,FALSE,3,NA,3/3/2019 18:46,TRUE,NA,1.10228E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",AnitaBrikman,0,FALSE,FALSE,NA,NA,,,
